timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1039743,-23.418472205031662,2.5884968889629363,-85.32040638172293,3.025841795141787
1039744,-23.136859564582323,2.0854271883058573,-83.57580954619789,1.855273650205163
1039745,-22.94263566036443,1.8531222351025463,-82.75768110024819,1.038554890760679
1039746,-22.5878248846235,1.0368344667767815,-81.90593424408144,0.28978015368193155
1039747,-22.499128851706928,0.43385153619078665,-81.75830435490934,-0.4008952981494076
1039748,-22.539699784482195,-0.06295216964076644,-82.66316005999306,-0.888423215336843
1039749,-22.53413080598193,-0.4516580384708959,-82.06509583822663,-1.5533841458345705
1039750,-22.324657314967908,-0.8806320692870031,-84.2711053206167,-0.6459190027007935
1039751,-21.921999110148704,-1.0454087076720953,-85.26147635889811,0.23984301799737295
1039752,-21.859103929077378,-0.6998255870246339,-85.40002483595981,0.7974487766014136
1039753,-22.150986297749455,-0.1428287496237317,-86.95139525525065,1.8874290766052582
1039754,-22.304127481142245,0.28950555694200375,-87.44552431754983,2.7780051830077355
1039755,-22.384378018640632,0.4788751907765345,-89.44375280655095,4.552967028534113
1039756,-22.308216952335215,0.5983188116208566,-90.83597070052929,5.963636093435525
1039757,-21.97862779502418,0.6122723100700114,-90.56239820553037,6.17011825053396
1039758,-21.83203296604904,0.7024126509631969,-91.32249157650949,6.466960377436408
1039759,-22.218316939528222,0.766276299859328,-90.4529405328658,6.153565479168719
1039760,-22.677035727814996,0.8327390911333623,-91.91042176627434,7.054809386156194
1039761,-22.232201521752245,0.4782112586015046,-93.35418788425977,7.821021659718099
1039762,-22.090674953207326,0.5617261747097473,-92.95145720710207,7.3835706536556245
1039763,-22.39955960274881,0.7770494955759659,-92.369849228784,6.996838741169995
1039764,-22.687924349829018,0.6335902510447795,-91.27437405887667,6.008417812015978
1039765,-22.813190601162887,0.19671541734146558,-92.78142686491447,6.286313809860985
1039766,-23.10021971738888,0.236387909931409,-93.27437792363344,6.151940110082251
1039767,-23.417186260955418,0.6065083162245628,-92.34699375501805,5.16271734163638
1039768,-23.78826023292322,0.5196288960846687,-91.55773566828884,3.993415713597642
1039769,-23.90787003322771,0.3114907132994631,-89.78461301027073,2.406911871480588
1039770,-23.71751544706467,0.2995118448325229,-88.57422343642975,1.545036797368084
1039771,-23.586559638168296,0.34445299287904163,-88.05276029814831,1.3532181466725888
1039772,-23.56361006467364,0.4875005614192105,-88.99964390868445,2.284835985305108
1039773,-23.719825221056908,0.9406123993462643,-88.93384836131554,2.4700222333376587
1039774,-23.485258328244413,1.6419856341638024,-87.84147014507926,2.685566838881641
1039775,-23.372127672985243,2.2550282752094972,-87.02366448861449,2.759306016316259
1039776,-23.21199549364485,2.301860125704934,-86.2517553644775,2.788143621501149
1039777,-23.23668726995595,2.3140239537215166,-86.5924933305887,3.56701729496217
1039778,-23.100458942924092,2.4737708862119234,-88.21000609088787,4.635426730283143
1039779,-23.14501816252539,2.0333168897197993,-90.25384692753141,5.683231985762177
1039780,-22.614256711070652,1.4096020192107517,-91.01829067201288,6.2168485659613
1039781,-22.386986049815278,1.4375684118911067,-89.68059938727401,5.616098561364197
1039782,-22.75772664033377,1.6216414252480718,-90.1292452685284,5.755180099186873
1039783,-23.00414423566906,1.4993645305801238,-90.8921630900868,5.819282447015212
1039784,-23.269027889077393,1.7480276731041613,-90.85712581761618,5.833911696509858
1039785,-23.391342932867246,1.7587576254584292,-90.81299514857255,5.67716265875697
1039786,-23.340196577141114,1.4988224582523344,-92.55789057485981,6.560445382905527
1039787,-23.194957158953457,1.2560425748793023,-91.51204119273552,5.53015665176008
1039788,-23.05178616071305,0.6666207540704363,-90.4488667964306,4.746968204274708
1039789,-23.13983467967296,0.6999609046235946,-88.8096461247942,3.620510059920889
1039790,-23.047586892569598,0.7419012535292495,-87.5624381211901,2.415155979689189
1039791,-22.84006384030488,0.6917290087119454,-87.63421075821225,2.4630649794580677
1039792,-22.741198631450743,0.6195361880616019,-87.52300910223676,2.495141388659249
1039793,-22.825073544088355,0.4482233641899711,-88.63210798437012,3.4091399305098093
1039794,-22.540494465791767,0.015991168371101594,-87.27470704338248,2.9855425947971526
1039795,-22.520214378525452,0.225620113906416,-86.96976760470716,3.235140039613725
1039796,-22.402286648958466,0.2991958598411202,-87.07517424338403,3.340835974118818
1039797,-22.331879279586587,0.5330180385944914,-85.38674372322566,2.7706643497795085
1039798,-22.1898120329613,0.5359827154093182,-85.79904492138485,3.184425482464576
1039799,-22.444656888759937,0.6389336448460199,-89.03724966717164,4.9437878418630135
1039800,-23.071034987839425,1.2276377152363693,-89.18802095368937,5.2479289203274675
1039801,-23.368951623428984,1.7887366751110676,-88.23524991011254,4.8781630942057745
1039802,-23.49768179870364,1.5488948076165343,-86.90020233793166,4.08057715045652
