timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1048258,19.49946016491883,-2.3862638569382026,-51.25711459822949,2.567009985261324
1048259,19.467852251485937,-2.388147258102953,-51.226405312343516,2.557007441120283
1048260,19.44448303942711,-2.3964773455092807,-51.179579427089976,2.5353976875488606
1048261,19.429322972436005,-2.409879972569389,-51.11952742448239,2.5040303255757808
1048262,19.422058035001005,-2.4267101701890192,-51.04999622165739,2.4654744534278494
1048263,19.422122478683995,-2.4451406470920447,-50.97537366952879,2.4228762520113643
1048264,19.428742181498414,-2.4632613208076672,-50.90044210975398,2.3797866500476563
1048265,19.440986451489838,-2.4791847681325874,-50.830112011179935,2.3399671152548183
1048266,19.457825290328422,-2.491151842918157,-50.769144842985554,2.3071811346191606
1048267,19.478188844234495,-2.4976317336276357,-50.72188094323512,2.284982675529138
1048268,19.50102669959687,-2.4974107366058558,-50.69198055347221,2.2765098681473126
1048269,19.52536330433716,-2.489665011470128,-50.682191155518794,2.284294264658951
1048270,19.550347200807465,-2.474013283027877,-50.69415170750838,2.310095265245585
1048271,19.575291830919767,-2.4505459210243012,-50.728241457847105,2.354766553204463
1048272,19.59970614401682,-2.4198292272213093,-50.78348343646866,2.4181634330729485
1048273,19.62331360974063,-2.3828837677536674,-50.857504609533436,2.499094517538171
1048274,19.646059211861477,-2.341138071554933,-50.946559643266895,2.5953224075556998
1048275,19.66810436804776,-2.2963597492328582,-51.04561799127211,2.7036148038047805
1048276,19.68981045682393,-2.250567481782115,-51.1485135185764,2.8198450632289385
1048277,19.71171201985551,-2.205928344481444,-51.248152443911806,2.9391394796496937
1048278,19.734481358717172,-2.1646459139811345,-51.336773983707616,3.0560660162401057
1048279,19.75888643209626,-2.1288444666603095,-51.406254987118686,3.1648577407240546
1048280,19.78574443456409,-2.100456028365933,-51.44844736251521,3.2596618238758546
1048281,19.81587343637962,-2.081115419594503,-51.45553561384935,3.3348037025745696
1048282,19.850044535799753,-2.0720694248530087,-51.42040066177486,3.385055281118135
1048283,19.888936549978062,-2.07410433331258,-51.33697543753462,3.4058952244485603
1048284,19.93309586358075,-2.08749592729686,-51.20057570738415,3.3937493977452697
1048285,19.98290254256019,-2.1119841491251807,-51.008191314648926,3.346199693181436
1048286,20.038544825622143,-2.146774250681654,-50.75872273830016,3.262150287587445
1048287,20.10000231711644,-2.190563991813977,-50.45315074268473,3.1419427656332886
1048288,20.167038909821017,-2.2415957362853343,-50.094628558139675,2.987413334932171
1048289,20.23920482914176,-2.2977301800508334,-49.688487215840595,2.801885846464536
1048290,20.3158481847962,-2.3565391420509383,-49.2421501732135,2.5900998201268264
